ID,mother_occupation,father_occupation,gender,Daytime_evening_attendance,Target,marital_status,Nacionality,Application_mode,Course,Previous_qualification,Mother_qualification,Father_qualification
1716,8,8,0,1,Graduate,1,1,1,12,1,23,28
1718,8,8,1,1,Dropout,1,1,12,7,1,23,27
1719,3,5,1,0,Dropout,1,1,12,17,12,2,1
1720,10,10,1,1,Graduate,1,1,8,6,1,23,27
1721,10,10,0,1,Graduate,1,1,1,11,1,22,27
1722,3,9,0,1,Graduate,1,1,16,6,1,3,3
1723,10,10,0,1,Graduate,1,1,1,15,1,2,1
1724,4,11,0,1,Graduate,1,1,1,2,1,13,14
1725,6,2,0,0,Dropout,2,1,12,17,1,22,27
1726,13,13,0,1,Graduate,1,1,14,10,1,19,24
1728,5,10,0,1,Dropout,1,1,8,11,1,23,27
1729,10,10,1,0,Graduate,2,1,14,17,1,22,27
1730,6,11,1,1,Graduate,1,1,1,9,1,3,3
1731,12,9,1,1,Dropout,1,1,1,8,1,13,14
1732,10,11,1,1,Dropout,2,1,12,7,1,22,28
1734,10,10,1,1,Dropout,1,1,1,9,1,1,1
1735,4,9,1,1,Graduate,1,1,15,5,14,2,14
1736,3,2,1,1,Graduate,1,1,1,12,1,3,1
1738,6,10,1,1,Graduate,1,1,12,4,1,3,1
1739,10,11,1,1,Dropout,2,1,12,5,12,22,27
1740,6,3,1,1,Dropout,1,1,9,8,1,3,3
1742,3,10,1,1,Dropout,1,1,1,8,1,3,14
1743,10,7,1,1,Dropout,1,1,14,15,1,1,1
1744,12,12,1,1,Dropout,1,1,12,14,1,22,27
1745,5,5,1,1,Dropout,1,1,15,6,14,1,1
1746,10,5,1,1,Dropout,1,1,14,8,1,13,1
1747,10,7,1,1,Dropout,1,1,12,4,1,13,1
1748,10,5,1,1,Dropout,1,1,12,4,1,1,1
1749,8,8,1,1,Dropout,1,1,14,5,1,23,28
1751,10,10,1,1,Graduate,1,1,1,2,1,23,14
1754,3,10,1,1,Dropout,1,1,8,7,1,3,1
1757,5,9,0,1,Dropout,1,1,15,8,14,1,27
1758,3,6,0,1,Graduate,1,1,1,14,1,4,14
1759,5,8,0,1,Graduate,1,1,1,12,1,1,1
1760,29,36,0,1,Graduate,1,1,1,10,1,13,14
1761,6,8,0,1,Dropout,1,14,8,2,1,1,1
1762,2,4,1,1,Graduate,1,1,12,15,1,1,14
1763,7,5,1,1,Graduate,1,12,6,9,1,22,2
1764,7,7,1,1,Graduate,1,1,17,9,16,1,1
1765,10,10,0,1,Dropout,1,1,1,9,1,13,28
1766,10,10,0,1,Dropout,1,14,12,4,1,1,1
1768,3,7,1,1,Dropout,1,1,4,12,3,3,14
1772,10,10,0,1,Graduate,1,1,1,15,1,1,1
1775,1,1,1,1,Dropout,1,1,1,15,1,1,3
1776,5,8,1,1,Graduate,2,1,1,11,1,13,28
1777,10,10,1,0,Dropout,2,1,12,17,1,22,10
1778,8,8,1,1,Graduate,1,1,1,9,1,22,28
1779,10,10,1,1,Graduate,1,1,1,12,1,22,14
1781,4,4,1,1,Graduate,1,1,1,5,1,1,14
1782,4,8,1,1,Dropout,1,1,12,12,1,22,27
1784,10,10,1,1,Dropout,1,1,4,12,3,22,28
1786,10,5,1,1,Dropout,2,1,12,10,12,22,27
1787,10,10,1,0,Graduate,1,1,4,17,3,22,27
1788,1,2,1,1,Dropout,1,1,1,5,1,3,3
1789,5,5,1,1,Graduate,1,1,8,11,1,13,1
1790,10,5,1,1,Graduate,2,1,12,12,1,22,27
1791,4,11,1,1,Dropout,1,1,1,9,1,3,1
1792,3,3,1,0,Dropout,1,1,12,17,1,3,5
1793,5,8,1,1,Dropout,1,1,8,6,1,1,1
1795,8,10,0,1,Graduate,1,1,1,12,1,23,28
1796,10,8,0,1,Graduate,1,1,1,10,1,23,27
1797,10,10,0,1,Dropout,1,1,1,6,1,23,1
1798,5,10,0,1,Dropout,1,1,12,4,12,22,28
1799,10,4,0,1,Dropout,1,12,8,11,1,23,3
1800,5,2,1,1,Dropout,1,1,1,12,1,3,1
1801,1,1,1,0,Graduate,1,1,14,3,3,19,24
1802,10,10,1,1,Graduate,1,1,1,9,1,1,1
1803,5,5,1,1,Dropout,1,1,14,14,1,13,1
1804,10,6,1,1,Dropout,1,1,16,9,12,13,14
1805,3,10,1,0,Dropout,1,1,14,17,3,3,1
1807,2,2,1,1,Dropout,1,1,8,14,1,3,3
1809,6,4,1,0,Graduate,1,1,16,17,1,1,1
1810,10,10,1,1,Graduate,1,1,12,11,1,22,27
1811,4,4,0,1,Graduate,1,1,1,12,1,1,14
1812,6,6,1,1,Dropout,2,1,16,12,1,22,27
1813,10,10,1,1,Graduate,1,1,1,9,1,22,28
1814,5,8,1,1,Dropout,1,1,9,5,1,1,27
1816,7,7,0,0,Graduate,4,1,14,17,1,22,27
1817,10,10,0,1,Graduate,1,1,14,5,1,22,27
1818,10,10,0,1,Dropout,1,1,8,15,1,2,27
1819,4,4,0,1,Dropout,1,1,8,12,1,3,2
1823,5,5,0,1,Dropout,1,1,12,14,1,1,1
1824,4,4,0,1,Graduate,1,1,1,10,1,3,3
1825,6,4,0,1,Graduate,1,1,8,11,1,13,27
1826,6,8,0,1,Graduate,1,1,1,10,1,23,1
1828,5,6,0,1,Dropout,1,1,4,12,3,22,27
1830,10,9,0,1,Dropout,1,1,1,16,1,22,14
1831,5,5,0,1,Graduate,1,1,1,10,1,1,1
1832,10,9,0,1,Graduate,1,1,8,9,1,22,14
1833,10,10,0,1,Dropout,1,1,1,9,1,13,14
1834,4,10,0,1,Graduate,1,1,8,12,1,13,28
1835,29,43,0,1,Graduate,1,1,1,10,1,23,28
1836,10,4,0,0,Graduate,2,1,14,3,1,22,14
1838,3,6,0,1,Graduate,1,1,8,12,1,3,14
1839,5,5,0,1,Graduate,1,1,12,5,1,1,14
1840,1,6,0,1,Dropout,1,9,5,15,1,23,27
1841,4,11,1,1,Dropout,1,1,8,8,1,13,14
1842,4,7,1,1,Graduate,1,1,1,9,1,1,28
1844,10,10,1,1,Graduate,1,1,1,12,1,1,1
1845,3,5,1,1,Dropout,1,1,1,8,1,3,14
1846,6,3,1,1,Dropout,1,1,8,4,1,22,3
1847,10,11,1,0,Dropout,2,1,12,17,1,21,12
1848,3,3,1,1,Graduate,1,1,1,12,1,5,5
1850,8,11,1,1,Dropout,1,1,4,12,3,1,1
1851,10,8,1,1,Dropout,1,1,1,7,1,13,28
1852,4,4,1,1,Graduate,1,1,1,9,1,3,14
1853,3,11,1,1,Graduate,1,1,15,4,14,3,3
1854,12,12,1,1,Dropout,1,1,12,6,1,22,27
1855,12,12,1,1,Dropout,4,1,12,14,12,13,1
1856,10,10,0,1,Graduate,1,1,1,5,1,3,3
1857,10,10,1,1,Graduate,1,12,6,10,1,13,1
1858,5,3,1,1,Graduate,1,1,8,5,1,1,4
1860,1,6,1,1,Dropout,2,1,12,7,1,13,14
1862,6,5,1,1,Dropout,1,1,1,11,1,1,1
1863,10,6,1,1,Graduate,1,1,8,5,1,22,28
1864,5,5,1,1,Dropout,1,1,1,8,1,7,14
1865,4,8,1,0,Graduate,1,1,12,17,1,1,1
1866,6,10,1,1,Dropout,1,1,12,9,1,13,14
1867,10,7,1,0,Dropout,1,1,12,17,1,22,27
1868,10,9,1,1,Graduate,1,1,1,2,1,22,14
1869,1,1,1,1,Graduate,1,1,1,15,1,13,9
1870,8,3,1,1,Dropout,1,1,8,14,1,19,3
1871,5,5,1,1,Dropout,1,1,1,12,1,1,1
1872,5,11,1,1,Graduate,1,1,16,12,1,1,1
1873,1,1,1,0,Dropout,1,1,12,3,1,19,24
1874,8,8,1,1,Graduate,1,1,1,15,1,13,14
1875,10,10,1,1,Graduate,1,1,1,12,1,22,27
1876,4,8,1,1,Dropout,1,1,12,13,12,27,1
1877,5,5,1,1,Dropout,1,1,1,12,1,22,14
1878,6,6,1,1,Dropout,1,1,1,2,1,2,14
1879,5,10,1,1,Graduate,1,1,8,12,1,13,3
1881,10,5,1,1,Dropout,1,1,12,4,1,22,27
1882,10,10,0,1,Dropout,1,1,8,11,1,13,28
1883,11,6,1,1,Graduate,1,1,1,2,1,1,14
1885,10,4,0,1,Graduate,1,1,1,12,1,13,2
1886,10,8,1,1,Dropout,1,1,15,4,14,22,27
1887,6,1,1,1,Dropout,2,1,14,15,1,22,27
1888,3,9,0,1,Graduate,1,9,5,6,1,2,14
1889,10,4,0,1,Graduate,1,1,1,2,1,1,1
1890,5,5,0,1,Graduate,1,1,1,2,1,25,33
1891,8,8,0,1,Graduate,1,1,1,12,1,23,27
1892,5,4,0,1,Dropout,1,1,1,8,1,2,16
1894,5,4,0,1,Graduate,1,1,9,2,1,1,1
1897,3,3,0,1,Dropout,1,1,1,15,1,3,3
1898,5,2,0,1,Graduate,1,1,1,2,1,10,10
1899,3,9,0,1,Graduate,1,1,17,6,16,3,1
1900,4,1,0,1,Graduate,1,1,14,15,1,1,27
1901,5,5,0,1,Graduate,1,1,13,6,1,1,7
1902,5,5,0,1,Graduate,1,1,1,8,1,1,1
1903,5,11,0,1,Graduate,1,1,8,12,1,13,1
1904,8,10,0,1,Graduate,1,1,1,15,1,13,1
1905,5,9,0,1,Graduate,1,1,15,10,14,1,27
1906,6,10,0,1,Graduate,1,1,1,12,1,4,10
1907,10,11,0,1,Graduate,1,1,1,12,1,13,1
1909,3,3,0,1,Graduate,1,1,1,12,1,3,3
1910,5,6,0,1,Graduate,1,1,1,14,1,3,14
1911,6,8,0,1,Graduate,1,1,1,12,1,22,27
1912,10,4,0,1,Graduate,1,1,1,13,1,23,1
1913,4,4,0,0,Dropout,2,1,8,3,1,13,27
1914,10,5,0,1,Graduate,1,1,1,16,1,10,10
1915,5,9,0,1,Graduate,1,1,1,12,1,1,27
1916,6,9,0,1,Graduate,1,1,8,12,1,13,28
1917,10,11,0,1,Graduate,1,1,1,12,1,13,28
1918,10,10,0,1,Graduate,1,1,1,5,1,13,27
1921,10,9,0,1,Graduate,1,1,1,10,1,22,28
1923,6,2,0,1,Graduate,1,1,8,9,1,22,28
1924,5,8,0,1,Dropout,1,1,8,14,1,1,28
1925,5,11,0,1,Graduate,1,1,8,10,1,1,1
1926,10,5,0,1,Graduate,1,1,1,6,1,23,14
1927,10,10,0,1,Graduate,1,1,8,15,1,13,14
1929,10,10,0,1,Graduate,1,1,8,12,1,1,1
1930,2,2,0,1,Graduate,1,1,1,12,1,13,1
1931,6,8,0,1,Graduate,1,1,8,14,1,23,28
1932,4,4,0,1,Graduate,1,1,8,10,1,13,14
1933,10,5,0,1,Graduate,1,1,12,12,12,13,27
1934,10,10,0,1,Graduate,1,1,1,12,1,13,28
1935,4,4,0,1,Graduate,1,1,8,12,1,1,28
1936,3,11,0,1,Graduate,1,1,8,8,1,4,1
1937,5,6,0,1,Graduate,2,1,1,12,1,13,28
1938,5,11,0,1,Dropout,1,1,12,6,1,13,14
1939,4,5,0,1,Graduate,1,1,1,15,1,3,3
1940,10,5,0,1,Graduate,1,1,1,11,1,1,1
1941,10,7,0,1,Graduate,1,1,1,10,1,23,28
1942,10,10,0,1,Graduate,2,1,1,5,1,10,14
1943,4,6,0,1,Graduate,1,1,1,5,1,4,14
1944,5,8,0,1,Dropout,1,1,1,15,1,1,14
1945,10,10,0,1,Graduate,1,1,1,12,1,22,27
1946,6,4,0,1,Graduate,1,1,1,12,1,13,28
1947,5,11,0,1,Graduate,1,1,8,6,1,1,14
1948,10,10,0,1,Graduate,1,1,1,15,1,23,28
1949,6,6,0,1,Graduate,1,1,9,12,1,23,27
1950,5,8,0,1,Dropout,1,1,1,11,1,23,28
1951,10,10,0,1,Dropout,1,1,14,11,1,13,14
1952,8,8,0,1,Dropout,1,1,1,2,1,13,27
1953,6,7,0,1,Graduate,1,1,1,11,1,1,28
1955,5,1,0,1,Graduate,1,1,9,16,1,13,28
1957,5,5,0,1,Graduate,1,1,4,12,3,22,27
1958,5,10,0,1,Dropout,1,1,1,10,1,10,28
1960,5,10,0,1,Graduate,1,1,1,10,1,1,1
1962,6,5,0,1,Graduate,1,1,1,14,1,1,1
1963,5,5,0,1,Graduate,1,1,1,12,1,1,1
1964,5,2,0,1,Graduate,1,1,8,6,1,1,3
1965,3,5,0,1,Graduate,1,1,4,4,4,3,1
1966,4,5,0,1,Graduate,1,1,1,6,1,1,14
1969,5,8,0,1,Graduate,1,1,1,14,1,1,2
1971,3,5,0,1,Graduate,1,1,8,6,1,2,14
1972,6,5,0,1,Dropout,1,1,8,14,1,13,14
1973,5,7,0,1,Graduate,1,1,8,9,1,13,14
1974,4,11,0,1,Graduate,1,1,1,12,1,1,10
1975,5,5,0,1,Dropout,1,1,16,5,1,1,1
1977,29,15,0,1,Graduate,1,1,15,10,14,1,14
1979,10,10,0,1,Graduate,1,1,1,14,1,10,1
1980,10,10,0,1,Graduate,1,1,1,9,1,13,14
1981,8,8,0,1,Graduate,1,1,8,10,1,13,14
1982,7,7,0,1,Graduate,1,1,14,6,14,23,27
1983,6,9,0,1,Graduate,1,1,1,12,1,23,14
1984,6,6,0,1,Graduate,1,1,1,12,1,13,1
1985,10,8,0,1,Graduate,1,1,8,11,1,22,27
1986,10,10,0,1,Graduate,2,1,13,12,2,22,27
1988,4,4,0,1,Graduate,1,1,1,12,1,13,27
1990,6,6,0,0,Graduate,1,1,8,3,1,22,14
1991,10,10,0,1,Dropout,1,1,14,2,2,22,27
1993,31,40,0,1,Graduate,1,1,1,9,1,22,28
1994,1,1,0,1,Dropout,1,1,1,11,1,13,7
1995,1,3,0,1,Graduate,1,1,1,10,1,18,14
1996,5,9,0,1,Graduate,1,1,8,6,1,3,27
1997,10,10,0,1,Graduate,1,1,8,15,1,22,27
1998,5,8,0,0,Dropout,1,1,12,3,1,22,28
1999,10,8,0,1,Graduate,1,1,16,9,1,13,14
2000,10,7,0,1,Dropout,1,1,12,11,1,1,1
2001,10,6,0,1,Dropout,1,1,1,10,1,23,27
2002,10,10,0,1,Graduate,1,1,16,11,1,23,28
2003,5,9,0,1,Dropout,1,1,8,16,1,13,28
2004,1,1,0,1,Dropout,1,1,4,16,3,19,24
2005,5,11,0,1,Graduate,1,1,1,6,1,1,27
2006,10,9,0,0,Graduate,2,1,12,3,1,22,27
2007,10,3,0,1,Graduate,1,1,7,6,1,22,27
2008,10,8,0,1,Graduate,1,1,1,2,1,22,27
2009,12,12,0,1,Dropout,1,1,1,15,1,1,1
2010,10,6,0,1,Graduate,1,1,9,16,1,22,27
2011,10,5,0,0,Graduate,2,1,12,17,1,22,27
2012,6,4,0,1,Dropout,5,1,12,16,12,23,1
2013,10,10,0,1,Dropout,2,1,12,16,1,22,27
2014,5,5,0,1,Dropout,2,1,12,4,1,13,14
2015,7,7,0,1,Graduate,1,1,1,10,1,13,14
2016,7,7,0,1,Graduate,1,1,12,11,1,3,1
2017,10,11,0,1,Graduate,1,1,1,12,1,23,1
2019,5,10,1,1,Graduate,1,1,1,15,1,1,1
2020,10,6,1,1,Dropout,1,1,13,4,1,13,1
2021,10,5,0,1,Dropout,1,1,12,16,1,13,1
2022,10,10,1,1,Dropout,1,1,8,2,1,23,28
2023,6,9,1,1,Graduate,1,1,1,5,1,1,10
2025,5,11,1,1,Graduate,1,1,14,12,1,4,14
2026,4,4,1,1,Graduate,1,1,1,2,1,3,2
2028,5,10,0,1,Graduate,1,1,1,12,1,13,27
2029,10,7,1,1,Graduate,1,1,1,15,1,22,28
2030,10,11,0,1,Graduate,1,1,8,12,1,13,14
2031,10,10,0,1,Dropout,4,1,12,11,1,23,27
2032,10,7,0,1,Graduate,1,1,12,6,1,13,27
2033,10,10,1,0,Dropout,2,1,12,17,1,22,27
2034,7,7,1,1,Graduate,2,1,12,15,12,22,27
2036,6,10,1,1,Dropout,1,1,8,9,1,1,27
2037,2,2,0,1,Dropout,2,1,4,8,3,3,3
2038,10,10,0,1,Graduate,1,9,5,14,1,22,27
2039,8,8,0,1,Graduate,1,1,1,10,1,23,14
2040,10,10,0,1,Dropout,1,1,1,16,1,23,27
2041,5,7,0,0,Graduate,2,14,18,17,1,23,27
2042,10,4,1,1,Graduate,1,2,1,11,1,22,1
2043,10,10,0,1,Graduate,1,1,1,11,1,1,14
2044,4,4,0,1,Graduate,1,1,15,6,14,1,14
2045,10,2,0,1,Graduate,1,1,1,12,1,13,1
2046,8,8,0,1,Dropout,1,1,1,12,1,22,1
2047,8,8,0,1,Dropout,1,1,8,13,1,23,14
2048,3,6,0,1,Graduate,1,1,8,12,1,3,1
2049,10,8,0,1,Graduate,1,1,1,12,1,1,14
2050,10,4,0,1,Graduate,1,1,1,10,1,22,28
2051,8,8,0,1,Graduate,1,1,8,10,1,23,28
2052,5,6,0,1,Dropout,1,1,1,15,1,1,14
2054,5,6,0,1,Graduate,1,1,1,13,1,1,14
2055,10,9,0,1,Graduate,1,14,1,5,1,22,14
2056,10,8,0,1,Graduate,1,1,17,4,16,1,14
2058,6,8,0,1,Graduate,1,1,1,9,1,1,14
2059,5,11,0,1,Dropout,1,1,15,6,14,23,27
2060,4,10,0,1,Graduate,1,1,8,12,1,13,27
2061,10,9,0,1,Graduate,1,1,8,13,1,13,14
2062,10,10,0,1,Graduate,1,1,1,12,1,1,1
2063,5,8,0,1,Graduate,1,1,1,6,1,23,28
2064,10,10,0,1,Graduate,1,1,8,9,1,23,14
2065,10,9,0,1,Graduate,1,1,1,16,1,1,28
2066,8,11,0,1,Graduate,1,1,1,11,1,13,1
2067,5,5,0,1,Graduate,1,1,8,5,1,4,1
2069,10,8,1,1,Dropout,1,1,8,9,1,22,1
2070,2,11,0,1,Graduate,1,1,1,14,1,1,27
2071,10,5,0,1,Graduate,1,1,1,12,1,13,3
2072,6,10,0,1,Graduate,1,1,1,14,1,23,28
2073,10,10,0,1,Graduate,1,1,1,6,1,1,14
2074,4,10,0,1,Graduate,1,1,1,10,1,13,28
2075,10,5,0,1,Graduate,1,1,8,10,1,22,27
2076,5,11,0,1,Graduate,1,1,1,10,1,23,1
2077,5,9,0,1,Graduate,1,1,8,12,1,13,27
2078,4,7,0,1,Graduate,1,1,8,12,1,3,3
2079,8,8,0,1,Graduate,1,1,1,12,1,23,28
2080,10,10,0,1,Graduate,1,1,1,12,1,23,27
2081,3,2,0,1,Graduate,1,1,1,12,1,4,4
2082,10,9,0,1,Graduate,1,1,1,12,1,22,27
2083,3,4,0,1,Graduate,1,1,1,15,1,3,1
2084,10,10,0,1,Graduate,1,1,1,15,1,13,27
2085,13,12,0,1,Dropout,1,1,1,15,1,13,27
2086,5,5,0,0,Dropout,1,1,4,3,3,1,1
2087,4,7,0,1,Dropout,1,1,8,8,1,3,2
2088,5,9,0,1,Graduate,1,1,1,12,1,13,14
2089,5,8,0,1,Dropout,1,1,12,14,12,1,1
2090,6,8,0,1,Graduate,1,1,1,12,1,23,27
2092,3,2,0,1,Graduate,1,1,1,12,1,5,4
2093,10,10,0,1,Graduate,1,1,1,12,1,22,27
2094,3,3,0,1,Dropout,1,1,8,16,1,3,3
2095,3,3,0,1,Graduate,1,1,14,8,1,3,3
2096,5,5,0,1,Dropout,1,1,4,12,3,3,1
2097,8,8,0,1,Graduate,1,1,1,10,1,23,1
2098,6,6,0,1,Graduate,1,1,9,12,1,22,14
2099,6,6,0,1,Dropout,1,1,8,11,1,13,14
2101,5,4,0,0,Graduate,1,1,9,3,1,1,1
2102,10,9,0,1,Graduate,1,1,1,12,1,22,27
2103,4,1,0,1,Dropout,1,1,1,15,1,19,14
2104,10,10,0,1,Graduate,1,1,1,10,1,13,28
2107,10,10,0,1,Graduate,1,1,1,15,1,22,27
2109,3,3,0,1,Graduate,1,1,15,6,14,3,3
2111,10,3,0,1,Graduate,1,1,8,4,1,13,1
2112,10,10,0,1,Graduate,1,1,1,13,1,13,14
2113,28,42,0,1,Graduate,1,1,1,10,1,23,28
2114,6,6,0,1,Dropout,1,1,8,16,1,23,27
2115,6,6,0,1,Dropout,1,1,8,14,1,1,14
2116,5,5,0,1,Graduate,1,1,1,10,1,1,14
2117,10,10,0,1,Dropout,1,1,1,12,1,23,28
2118,12,5,0,1,Graduate,1,4,1,15,1,10,10
2120,5,10,0,1,Dropout,1,1,8,6,1,13,14
2121,6,6,0,1,Graduate,1,1,1,9,1,1,28
2122,10,8,0,1,Graduate,1,1,1,9,1,22,27
2123,5,11,0,1,Dropout,1,1,8,10,1,1,14
2124,4,4,0,1,Graduate,1,1,1,2,1,5,3
2125,10,10,0,1,Dropout,1,1,14,11,1,23,28
2126,6,8,0,1,Dropout,1,1,8,12,1,23,1
2127,2,2,0,1,Dropout,1,1,1,12,1,12,13
2128,9,9,0,1,Dropout,1,1,1,2,1,13,14
2129,6,8,0,1,Graduate,1,1,1,5,1,13,1
2131,6,8,0,1,Graduate,1,1,1,10,1,1,27
2132,5,6,0,1,Graduate,1,1,1,9,1,13,27
2133,5,6,0,1,Graduate,1,1,8,12,1,1,1
2134,2,2,0,1,Graduate,1,1,1,12,1,13,28
2135,5,2,0,1,Dropout,1,1,12,11,1,13,1
2136,10,10,0,1,Graduate,1,1,8,5,1,22,27
2137,10,10,0,1,Graduate,1,1,1,15,1,23,14
2138,5,9,0,1,Graduate,1,1,8,13,1,13,28
2139,6,9,0,1,Dropout,1,1,1,9,1,13,14
2141,5,10,0,1,Graduate,1,1,8,6,1,23,27
2142,10,10,0,1,Graduate,1,1,8,10,1,1,1
2143,3,4,0,1,Graduate,1,1,1,2,1,3,1
2144,8,10,0,0,Graduate,2,1,12,3,9,22,27
2146,10,7,0,1,Graduate,1,1,1,5,1,22,27
2147,10,6,0,1,Graduate,1,1,1,11,1,23,14
2148,5,6,0,1,Graduate,1,1,5,6,1,13,14
2149,6,6,0,1,Graduate,1,1,1,10,1,23,27
2150,4,4,0,1,Graduate,1,1,1,16,1,1,14
2152,8,8,0,1,Graduate,1,1,1,12,1,23,27
2153,5,10,0,1,Graduate,1,1,13,10,1,1,14
2154,23,44,0,1,Graduate,1,1,1,5,1,23,14
2155,10,10,0,1,Graduate,1,1,1,12,1,13,14
2157,10,11,0,1,Graduate,1,1,15,6,14,22,14
2158,4,6,0,1,Graduate,1,1,1,16,1,3,1
2159,6,9,0,1,Dropout,1,1,8,11,1,22,27
2160,2,3,0,1,Graduate,1,1,1,12,1,1,3
2161,1,1,0,1,Dropout,1,1,8,14,1,19,27
2162,8,10,0,1,Dropout,1,1,8,10,1,13,27
2163,4,4,0,1,Graduate,1,1,8,12,1,1,1
2164,4,4,0,1,Graduate,1,1,1,15,1,1,1
2165,10,4,0,1,Graduate,1,1,15,10,14,1,1
2166,6,10,0,1,Graduate,1,1,8,12,1,23,27
2167,10,10,0,1,Graduate,1,1,1,9,1,23,28
2168,4,3,0,1,Graduate,1,1,9,12,1,1,3
2169,3,2,0,1,Graduate,1,1,8,14,1,3,3
2170,6,9,0,1,Graduate,1,1,1,12,1,1,1
2171,5,5,0,1,Graduate,1,1,15,6,14,1,14
2172,10,8,0,1,Graduate,2,1,4,5,17,22,1
2173,5,3,0,1,Dropout,1,1,1,6,1,10,2
2174,5,4,0,1,Graduate,1,1,14,10,1,1,28
2175,10,2,0,1,Graduate,1,1,1,2,1,13,28
2176,8,4,0,1,Graduate,1,1,1,5,1,1,1
2177,1,1,0,0,Dropout,1,1,14,3,6,19,24
2178,6,6,0,1,Graduate,1,1,8,12,1,1,1
2179,6,6,0,1,Graduate,1,1,1,15,1,23,27
2180,8,8,0,1,Dropout,1,1,8,2,1,23,28
2181,6,5,0,1,Graduate,1,1,8,10,1,13,14
2182,8,8,0,1,Graduate,1,1,14,12,1,13,14
2183,10,4,0,1,Dropout,1,1,13,16,1,22,14
2185,8,6,0,1,Graduate,1,1,8,11,1,13,14
2187,6,8,0,1,Graduate,1,1,1,12,1,13,28
2188,3,4,0,1,Graduate,1,1,8,11,1,3,1
2189,6,6,1,1,Dropout,1,1,8,15,1,1,1
2191,3,4,1,1,Dropout,1,1,1,12,1,4,14
2192,3,5,1,1,Dropout,1,1,12,4,1,3,1
2194,6,9,1,1,Graduate,1,1,1,2,1,22,14
2198,10,10,1,1,Dropout,1,1,1,9,1,23,28
2199,10,11,1,1,Dropout,1,1,12,13,1,1,1
2200,10,8,1,0,Dropout,1,1,12,3,1,22,27
2201,10,2,1,1,Graduate,1,1,12,12,1,23,3
2202,7,7,1,1,Graduate,1,1,8,11,1,13,28
2203,10,10,1,1,Dropout,2,1,4,2,3,13,14
2204,5,11,1,1,Graduate,1,1,3,5,1,1,1
2206,4,4,1,1,Dropout,1,1,1,9,1,24,29
2209,10,6,1,1,Dropout,1,1,1,15,1,1,28
2210,5,5,1,1,Graduate,1,1,1,12,1,1,1
2211,10,10,1,1,Graduate,1,1,1,5,1,22,27
2213,10,10,1,1,Dropout,1,1,1,10,1,13,28
2214,10,8,1,1,Graduate,1,1,15,4,14,13,14
2216,3,3,1,1,Graduate,1,1,9,13,1,3,3
2217,5,10,1,1,Dropout,1,1,7,9,1,13,14
2218,5,9,1,1,Graduate,1,1,4,15,17,13,1
2219,10,9,1,1,Graduate,1,1,1,5,1,22,1
2220,5,10,1,1,Graduate,1,1,12,12,1,1,1
2221,6,11,1,1,Graduate,1,1,1,12,1,1,3
2223,5,7,1,1,Dropout,1,1,8,2,1,23,27
2224,10,8,1,1,Graduate,1,1,1,12,1,13,14
2225,10,10,1,1,Dropout,1,1,14,11,1,22,27
2226,4,4,1,1,Graduate,1,1,1,14,1,3,3
2227,10,7,1,1,Dropout,1,1,14,4,1,22,27
2228,10,4,1,1,Dropout,2,1,12,15,1,22,28
2229,4,10,1,1,Graduate,1,1,1,5,1,1,1
2230,5,9,1,1,Graduate,1,1,1,2,1,1,28
2231,3,3,1,1,Dropout,1,1,1,2,1,3,3
2232,2,2,1,1,Dropout,1,1,14,9,1,1,3
2233,1,1,1,1,Dropout,1,1,14,11,6,19,24
2235,5,9,1,1,Graduate,1,1,1,2,1,13,14
2237,5,6,1,1,Dropout,1,1,12,11,12,23,27
2240,4,5,1,1,Graduate,1,1,12,11,1,3,1
2243,6,8,1,1,Graduate,1,1,8,12,1,23,27
2244,12,12,1,1,Dropout,1,1,12,11,12,22,27
2245,10,9,1,1,Graduate,1,1,8,10,1,22,27
2248,10,9,1,1,Dropout,1,1,15,7,1,22,10
2249,5,11,1,1,Graduate,1,1,1,8,1,1,1
2250,5,4,1,1,Dropout,1,1,15,10,14,1,1
2251,10,8,1,1,Dropout,1,1,7,2,1,13,27
2252,3,3,1,1,Dropout,1,1,4,6,15,5,3
2253,1,1,1,1,Dropout,1,1,12,7,9,19,24
2254,6,6,1,0,Dropout,1,1,12,17,1,13,27
2255,10,7,1,1,Dropout,1,1,12,11,1,22,27
2256,6,7,1,1,Dropout,1,1,4,1,15,23,27
2258,3,3,1,1,Dropout,1,1,4,5,3,4,4
2259,10,7,1,0,Graduate,2,1,12,3,12,22,27
2261,5,5,1,1,Dropout,1,1,14,9,1,1,1
2262,3,4,1,1,Dropout,1,1,1,11,1,2,1
2263,10,10,1,1,Dropout,1,1,12,4,1,23,28
2266,10,5,1,1,Dropout,1,1,4,4,3,24,29
2267,4,5,1,1,Dropout,1,1,1,9,1,3,1
2268,3,5,1,1,Dropout,1,1,14,12,1,3,4
2269,2,2,1,0,Dropout,2,1,12,17,1,22,27
2270,13,13,1,0,Dropout,2,1,4,17,3,19,24
2271,10,11,1,1,Graduate,1,1,8,5,1,22,28
2272,6,6,1,0,Dropout,2,1,12,17,12,22,1
2273,1,1,1,0,Dropout,2,1,1,3,1,19,24
2274,10,10,1,1,Dropout,2,1,12,2,12,22,27
2275,5,3,1,0,Dropout,1,1,1,17,1,1,3
2276,7,7,1,0,Graduate,2,1,12,3,12,22,27
2277,6,4,1,1,Graduate,1,1,16,15,1,1,32
2279,6,6,1,0,Dropout,2,1,14,3,1,22,27
